@RELATION censusIncome

@ATTRIBUTE ﻿age REAL
@ATTRIBUTE workclass {0,1,2,3,4,5,6}
@ATTRIBUTE education {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@ATTRIBUTE education-num {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16}
@ATTRIBUTE marital-status {1,2,3,4,5,6,7}
@ATTRIBUTE occupation REAL
@ATTRIBUTE race {0,1,2,3,4}
@ATTRIBUTE sex {0,1}
@ATTRIBUTE hours-per-week REAL
@ATTRIBUTE native-country {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32,33,34,35,36,37,38,39}
@ATTRIBUTE earnings {<=50K,>50K}

@DATA
52,1,0,13,1,3,0,0,55,0,>50K
48,0,3,9,1,1,0,0,70,0,>50K
43,3,13,16,4,5,4,1,24,0,>50K
47,0,4,15,1,5,0,0,50,0,>50K
41,0,3,9,1,10,0,0,45,0,>50K
44,0,3,9,3,4,0,0,55,2,>50K
45,2,5,12,1,5,0,0,50,0,>50K
58,1,3,9,1,3,0,0,72,0,>50K
38,0,0,13,1,5,0,1,32,0,>50K
32,3,4,15,1,5,0,0,50,0,>50K
52,0,1,10,1,1,0,0,45,0,>50K
44,0,3,9,1,1,0,1,40,0,>50K
53,0,3,9,1,1,0,0,52,0,>50K
43,0,10,14,3,5,0,0,50,0,>50K
60,5,13,16,1,5,0,0,40,0,>50K
25,0,2,7,1,10,0,0,40,17,>50K
46,4,10,14,1,5,4,0,38,0,>50K
32,0,1,10,1,3,0,0,40,0,>50K
68,1,1,10,1,3,0,0,40,0,>50K
57,1,6,11,1,1,0,0,40,0,>50K
36,0,6,11,1,4,0,0,60,0,>50K
58,0,3,9,1,1,0,0,40,0,>50K
59,0,3,9,1,8,0,0,45,0,>50K
40,0,4,15,1,5,0,0,45,0,>50K
56,0,0,13,1,5,0,0,45,0,>50K
35,0,5,12,3,8,0,1,40,0,>50K
73,0,8,4,1,3,0,0,30,0,>50K
90,0,0,13,1,4,0,1,40,2,>50K
42,4,12,6,1,6,0,0,40,0,>50K
34,0,0,13,2,3,2,0,60,0,>50K
25,1,5,12,1,8,0,1,35,0,>50K
35,0,0,13,1,3,0,0,40,0,>50K
30,0,1,10,1,5,0,0,25,0,>50K
42,0,1,10,1,0,0,0,50,0,>50K
72,0,12,6,5,8,0,1,20,0,<=50K
21,0,3,9,1,7,0,0,40,0,<=50K
37,0,0,13,3,1,0,0,40,0,<=50K
54,0,3,9,2,2,0,1,40,0,<=50K
58,0,10,14,2,8,0,1,45,0,<=50K
32,0,0,13,3,5,0,0,40,0,<=50K
65,0,1,10,5,8,0,1,15,0,<=50K
65,0,12,6,5,3,0,1,20,0,<=50K
33,1,3,9,3,2,0,1,35,0,<=50K
35,0,3,9,3,7,0,0,65,0,<=50K
27,0,1,10,3,8,0,1,40,0,<=50K
34,5,3,9,3,2,4,0,42,0,<=50K
53,1,3,9,1,3,0,0,70,0,<=50K
23,0,12,6,1,1,0,0,40,21,<=50K
43,5,13,16,4,5,0,1,40,0,>50K
58,0,6,11,1,4,0,0,40,0,<=50K
38,0,12,6,4,8,0,0,40,0,<=50K
26,0,3,9,1,6,0,0,50,0,<=50K
60,0,0,13,1,4,0,0,50,0,>50K
28,0,3,9,1,7,0,0,50,0,<=50K
33,3,3,9,3,8,0,1,30,0,<=50K
29,4,1,10,1,10,0,0,40,0,<=50K
54,5,13,16,3,4,0,1,50,0,>50K
41,0,8,4,1,9,0,0,36,0,<=50K
63,1,1,10,2,4,0,0,50,0,<=50K
31,0,3,9,1,8,0,1,27,0,<=50K
23,0,0,13,3,3,4,1,25,0,<=50K
41,0,4,15,1,5,0,0,45,0,>50K
51,0,3,9,1,10,0,0,40,0,>50K
59,0,1,10,1,1,0,0,40,0,>50K
23,0,1,10,3,5,0,1,45,0,<=50K
24,1,1,10,3,4,4,0,45,0,<=50K
67,1,3,9,2,5,0,1,20,0,<=50K
47,4,0,13,1,5,0,0,40,0,>50K
21,0,3,9,3,1,0,0,40,31,<=50K
38,0,8,4,1,9,0,0,40,0,<=50K
55,0,0,13,2,5,0,1,40,0,<=50K
39,0,10,14,2,5,0,1,40,0,<=50K
24,0,3,9,4,2,0,1,50,21,>50K
24,0,3,9,1,12,1,0,40,34,<=50K
38,0,1,10,1,3,0,0,40,0,>50K
19,0,3,9,3,2,0,0,24,0,<=50K
32,0,3,9,1,1,0,0,50,0,<=50K
63,1,1,10,1,4,0,0,60,0,>50K
18,0,1,10,3,3,0,1,30,0,<=50K
36,0,1,10,1,10,0,0,45,0,<=50K
41,0,0,13,2,10,4,0,40,0,<=50K
57,0,1,10,3,12,0,0,40,0,<=50K
48,0,3,9,1,1,0,0,40,0,<=50K
44,0,3,9,2,3,0,1,40,0,<=50K
25,0,1,10,3,4,1,0,40,11,<=50K
48,0,9,8,1,4,0,0,50,0,<=50K
20,0,1,10,3,3,0,1,8,0,<=50K
74,1,3,9,1,3,0,0,55,0,<=50K
44,0,3,9,3,4,0,1,40,0,<=50K
26,0,1,10,1,7,0,1,40,0,<=50K
54,4,3,9,1,9,0,0,40,0,<=50K
39,0,3,9,1,6,0,0,48,0,>50K
38,0,1,10,2,8,0,1,40,0,<=50K
24,0,1,10,3,2,0,0,40,0,<=50K
19,1,7,5,3,5,0,0,35,20,<=50K
28,0,3,9,1,7,0,0,40,0,<=50K
28,0,3,9,4,6,3,0,30,0,<=50K
49,4,3,9,1,1,0,0,40,0,<=50K
50,0,0,13,1,1,0,0,40,0,<=50K
63,0,3,9,5,7,4,1,40,28,<=50K
58,1,3,9,1,9,0,0,50,0,<=50K
68,2,3,9,5,2,0,1,15,0,<=50K
41,3,1,10,1,4,4,0,40,0,>50K
27,0,1,10,1,5,0,0,50,0,>50K
24,0,0,13,3,5,0,0,40,0,<=50K
50,0,0,13,2,4,0,1,40,0,<=50K
47,0,1,10,2,2,0,1,44,0,<=50K
54,0,3,9,5,2,0,1,40,0,<=50K
28,0,0,13,3,8,1,1,30,0,<=50K
26,5,10,14,3,5,0,1,40,0,<=50K
35,5,0,13,4,4,0,0,42,0,<=50K
48,0,3,9,1,3,0,0,15,0,<=50K
50,0,5,12,1,3,0,1,40,0,<=50K
39,0,3,9,2,8,0,1,40,0,<=50K
46,0,0,13,3,3,0,0,45,0,>50K
41,0,1,10,5,8,4,1,48,0,<=50K
24,0,8,4,1,3,0,0,40,0,<=50K
57,0,3,9,2,1,0,0,40,0,<=50K
32,0,3,9,3,6,0,0,40,29,<=50K
41,0,5,12,1,4,4,0,50,7,>50K
55,0,3,9,1,1,0,0,40,0,>50K
69,0,8,4,2,7,4,1,40,0,<=50K
22,0,3,9,3,2,4,1,40,0,<=50K
45,0,3,9,1,2,0,0,40,0,<=50K
33,0,3,9,3,8,4,0,40,0,<=50K
57,0,1,10,4,3,0,1,40,0,<=50K
38,1,0,13,1,4,1,0,65,0,>50K
40,0,3,9,1,1,0,0,50,0,<=50K
48,1,1,10,2,6,0,1,40,0,<=50K
38,4,1,10,6,4,4,1,35,0,<=50K
26,5,0,13,3,5,0,1,60,0,<=50K
24,0,3,9,3,7,0,0,40,0,<=50K
35,0,3,9,6,2,4,1,20,0,<=50K
37,0,1,10,1,1,0,0,75,0,>50K
42,0,3,9,2,7,0,0,40,0,<=50K
37,0,3,9,1,8,0,1,40,0,>50K
37,0,3,9,3,4,0,1,50,0,<=50K
22,0,3,9,1,1,0,0,40,0,<=50K
24,0,2,7,3,8,0,1,40,5,<=50K
45,4,1,10,1,8,0,0,40,0,>50K
29,1,3,9,3,1,0,0,50,0,>50K
23,0,1,10,3,8,4,1,25,0,<=50K
24,3,0,13,3,4,0,0,40,0,<=50K
25,0,5,12,3,5,0,1,40,0,<=50K
58,0,3,9,2,3,0,1,32,0,<=50K
28,2,6,11,3,3,0,0,60,0,<=50K
58,0,3,9,5,3,0,1,35,0,>50K
18,0,2,7,3,2,0,0,16,0,<=50K
59,0,8,4,1,12,0,0,40,3,<=50K
39,0,3,9,2,8,0,1,40,0,<=50K
53,2,1,10,1,3,0,0,50,0,>50K
54,0,4,15,3,5,0,1,65,0,<=50K
51,0,3,9,1,10,0,0,50,0,>50K
59,0,10,14,1,3,0,0,55,0,>50K
42,5,3,9,3,12,0,0,40,0,>50K
36,0,1,10,1,8,0,1,40,0,<=50K
37,0,1,10,3,8,0,1,60,0,<=50K
32,0,1,10,3,6,0,0,40,0,<=50K
38,1,3,9,1,0,0,0,50,0,<=50K
19,0,3,9,4,8,0,1,30,0,<=50K
55,4,0,13,5,5,0,1,48,0,<=50K
30,0,3,9,3,1,0,0,40,0,<=50K
27,0,1,10,1,5,0,0,50,0,>50K
44,0,0,13,3,4,0,1,5,0,<=50K
32,0,0,13,1,7,0,0,50,0,<=50K
60,0,3,9,6,2,0,1,20,0,<=50K
28,0,3,9,3,7,1,0,40,1,<=50K
44,0,3,9,1,4,0,0,40,20,<=50K
29,0,3,9,3,6,0,0,16,0,<=50K
57,5,3,9,1,1,0,0,40,0,<=50K
41,0,1,10,2,10,0,0,60,0,<=50K
34,1,2,7,1,10,0,0,60,0,<=50K
44,0,1,10,2,4,0,1,42,0,<=50K
44,0,0,13,2,10,0,0,40,0,<=50K
57,0,11,2,1,6,0,0,22,0,<=50K
37,0,0,13,3,5,0,0,30,0,<=50K
35,0,0,13,1,5,0,0,16,0,>50K
27,0,1,10,3,4,0,0,45,0,<=50K
41,5,1,10,1,8,0,1,40,0,>50K
37,1,13,16,1,5,0,0,60,0,<=50K
18,0,1,10,3,2,0,0,8,0,<=50K
24,5,8,4,3,0,0,1,20,0,<=50K
53,0,9,8,1,8,0,1,40,0,<=50K
40,0,3,9,2,7,0,0,48,0,<=50K
54,0,1,10,2,7,0,0,60,0,<=50K
22,0,1,10,3,5,0,1,40,0,<=50K
44,0,12,6,6,8,4,1,30,0,<=50K
43,0,1,10,2,4,0,1,45,13,<=50K
58,5,0,13,1,5,0,1,20,0,>50K
59,4,0,13,1,5,0,1,45,0,>50K
31,0,0,13,1,4,0,0,45,0,>50K
35,0,3,9,3,7,0,0,40,0,<=50K
17,0,12,6,3,3,0,1,20,0,<=50K
45,0,1,10,2,5,0,1,32,0,<=50K
40,0,1,10,2,6,0,0,40,0,<=50K
35,0,3,9,1,6,0,0,45,0,<=50K
25,3,0,13,3,0,0,0,45,0,<=50K
58,0,3,9,2,6,0,0,40,0,<=50K
39,0,1,10,2,6,0,0,50,0,>50K
23,0,3,9,1,4,0,0,54,0,<=50K
32,5,0,13,3,5,0,1,40,0,<=50K
48,0,5,12,1,10,0,0,44,0,<=50K
41,0,0,13,1,6,0,0,40,5,<=50K
43,0,0,13,1,5,0,0,50,0,>50K
18,0,1,10,3,2,0,0,20,0,<=50K
24,3,0,13,3,13,0,0,40,0,<=50K
58,0,1,10,1,8,0,1,32,0,<=50K
54,0,10,14,1,5,0,0,40,0,>50K
60,0,8,4,1,1,0,0,40,0,<=50K
28,0,1,10,1,9,0,0,40,0,<=50K
41,0,3,9,1,10,0,0,40,0,>50K
27,5,1,10,2,8,4,0,40,18,<=50K
30,0,1,10,2,2,0,1,20,0,<=50K
63,4,0,13,2,1,4,0,35,6,<=50K
33,0,3,9,3,3,0,0,50,0,<=50K
34,0,3,9,1,10,0,0,45,0,<=50K
51,0,3,9,1,12,0,0,40,0,<=50K
21,0,12,6,3,2,4,0,25,0,<=50K
50,0,3,9,1,1,0,0,40,0,>50K
43,0,3,9,1,7,0,0,40,0,<=50K
27,0,3,9,1,1,0,0,40,0,<=50K
19,0,3,9,3,8,0,1,40,0,<=50K
17,0,9,8,3,2,0,1,6,0,<=50K
47,0,5,12,2,10,4,0,40,0,<=50K
25,4,0,13,3,8,4,1,40,0,<=50K
71,0,10,14,3,2,0,1,20,0,<=50K
21,0,3,9,3,7,4,1,40,0,<=50K
48,0,5,12,1,7,0,0,40,0,<=50K
57,0,8,4,5,3,0,1,3,0,<=50K
58,1,1,10,1,9,0,0,40,0,>50K
34,0,3,9,1,7,3,1,20,29,<=50K
40,3,10,14,3,5,0,0,40,0,<=50K
28,0,3,9,3,2,0,0,32,0,<=50K
42,0,10,14,1,3,0,0,40,26,<=50K
41,0,6,11,2,0,0,1,40,0,<=50K
28,2,3,9,3,8,0,1,35,0,<=50K
40,0,12,6,2,7,0,1,35,0,<=50K
23,0,1,10,3,7,1,0,30,0,<=50K
39,0,10,14,3,3,0,0,50,0,>50K
39,0,0,13,3,3,0,0,50,0,<=50K
45,0,3,9,3,6,0,1,40,0,<=50K
50,1,1,10,2,3,0,1,40,0,<=50K
33,0,3,9,1,8,0,0,40,0,<=50K
34,0,2,7,1,7,0,1,40,0,<=50K
55,0,3,9,1,10,0,0,32,0,<=50K
62,3,3,9,5,8,0,1,40,0,<=50K
31,0,0,13,1,3,0,0,40,0,<=50K
35,1,7,5,1,1,0,0,40,0,<=50K
30,0,3,9,4,1,0,0,40,0,<=50K
57,2,1,10,1,3,0,0,50,0,>50K
50,0,3,9,1,4,4,0,55,0,>50K
51,0,3,9,1,10,0,0,50,0,<=50K
47,0,3,9,1,3,0,0,45,0,>50K
37,0,0,13,3,5,0,0,45,0,>50K
58,0,8,4,1,10,0,0,40,20,<=50K
39,0,0,13,2,4,0,1,50,0,>50K
34,0,1,10,3,7,0,0,40,2,>50K
45,0,3,9,4,8,0,1,38,0,<=50K
42,0,0,13,1,5,0,0,40,0,>50K
40,0,6,11,2,0,0,0,40,0,<=50K
39,1,4,15,1,5,0,0,50,0,>50K
36,0,10,14,1,5,0,0,40,0,>50K
56,0,3,9,2,8,2,1,35,0,<=50K
37,0,1,10,1,6,4,0,40,0,>50K
60,4,3,9,1,2,0,0,40,0,<=50K
56,0,3,9,1,1,0,0,40,0,>50K
51,0,8,4,1,4,2,0,47,0,<=50K
34,0,0,13,3,5,0,1,36,0,<=50K
19,0,3,9,3,9,4,0,30,0,<=50K
37,3,3,9,3,4,4,1,40,0,<=50K
58,0,0,13,1,4,0,0,40,0,>50K
33,0,2,7,3,8,0,1,35,0,<=50K
39,0,0,13,3,4,0,0,40,0,>50K
36,0,3,9,3,8,0,1,40,0,<=50K
22,0,6,11,3,0,0,1,36,0,<=50K
32,0,10,14,3,8,0,0,40,0,<=50K
17,0,2,7,3,3,0,0,15,0,<=50K
68,0,8,4,5,2,2,1,20,0,<=50K
70,0,3,9,1,3,0,0,40,0,<=50K
30,0,3,9,3,9,0,0,40,0,<=50K
19,5,1,10,3,8,0,1,15,8,<=50K
51,0,3,9,1,5,0,0,40,0,<=50K
19,0,1,10,3,8,0,0,30,32,<=50K
47,0,3,9,1,1,0,0,40,0,<=50K
41,0,0,13,1,5,0,0,55,0,>50K
36,0,1,10,1,7,0,0,40,0,>50K
30,0,1,10,1,1,0,0,40,0,>50K
26,0,3,9,1,7,0,0,45,0,<=50K
41,4,0,13,2,5,0,0,20,0,<=50K
25,0,1,10,1,8,0,0,45,0,<=50K
62,0,7,5,1,2,0,0,40,0,<=50K
23,0,10,14,3,5,0,0,40,0,<=50K
25,0,3,9,3,3,2,0,40,0,<=50K
30,0,0,13,3,3,0,1,45,0,<=50K
48,0,3,9,3,6,0,0,40,0,<=50K
20,0,3,9,3,2,3,0,40,20,<=50K
51,0,1,10,1,4,0,1,15,0,>50K
19,0,1,10,3,6,0,0,10,0,<=50K
31,0,3,9,3,7,0,0,40,0,<=50K
36,0,0,13,1,4,0,0,50,0,>50K
40,0,3,9,3,3,4,0,40,0,<=50K
30,1,2,7,3,9,4,0,40,0,<=50K
28,1,1,10,3,1,0,0,40,0,<=50K
57,0,7,5,1,1,4,0,40,0,>50K
18,0,2,7,3,3,0,0,15,0,<=50K
54,0,3,9,1,1,0,0,40,0,>50K
32,0,3,9,1,7,4,0,40,0,<=50K
52,0,10,14,3,5,0,0,40,0,<=50K
27,0,3,9,4,7,0,1,40,0,<=50K
18,0,1,10,3,2,0,0,20,0,<=50K
37,1,3,9,3,1,0,0,35,0,<=50K
52,0,3,9,1,7,4,0,40,0,>50K
59,0,7,5,3,2,4,0,50,0,<=50K
27,0,6,11,3,7,0,0,40,0,<=50K
43,3,3,9,1,7,0,0,40,0,<=50K
56,0,1,10,1,1,0,0,40,0,>50K
44,1,1,10,1,9,0,0,72,0,<=50K
37,0,6,11,3,1,0,0,45,0,<=50K
28,0,6,11,2,4,0,0,50,0,>50K
48,1,3,9,4,2,0,1,25,0,<=50K
58,1,0,13,1,4,0,0,50,0,<=50K
29,0,3,9,1,1,0,0,45,0,<=50K
37,0,5,12,1,3,0,0,40,0,<=50K
35,2,4,15,1,5,0,0,50,0,>50K
36,0,6,11,2,1,0,0,38,0,<=50K
52,0,3,9,1,8,0,0,48,0,<=50K
30,0,3,9,2,10,0,0,40,0,<=50K
22,0,7,5,3,1,0,0,40,0,<=50K
55,1,5,12,1,3,0,0,60,0,<=50K
61,0,3,9,1,4,0,1,38,0,>50K
33,0,3,9,2,6,0,0,30,0,<=50K
46,0,1,10,1,3,0,0,50,0,<=50K
64,0,2,7,5,0,0,1,16,0,<=50K
28,0,12,6,6,1,0,0,40,20,<=50K
19,0,3,9,3,8,0,1,42,0,<=50K
36,0,3,9,4,8,0,0,40,29,<=50K
43,1,0,13,1,1,0,0,40,0,>50K
56,0,0,13,1,4,0,0,42,0,>50K
24,4,1,10,3,12,0,0,40,0,<=50K
40,0,3,9,1,3,0,0,60,0,<=50K
45,2,5,12,1,4,0,0,50,0,>50K
56,4,10,14,5,5,0,1,40,0,<=50K
35,3,0,13,3,5,0,1,40,0,<=50K
36,1,4,15,1,5,0,0,60,0,>50K
50,1,4,15,1,5,0,0,50,0,>50K
61,0,8,4,5,2,4,1,21,0,<=50K
31,0,6,11,3,10,0,0,60,0,<=50K
63,0,1,10,1,5,0,0,40,0,<=50K
41,0,6,11,1,4,0,0,40,0,<=50K
48,0,3,9,1,7,0,0,40,0,<=50K
45,0,3,9,2,3,0,1,35,0,<=50K
24,0,3,9,1,7,0,0,40,0,<=50K
34,0,1,10,2,5,4,0,40,5,>50K
27,0,0,13,3,3,0,1,40,0,<=50K
26,0,6,11,3,1,0,0,48,0,<=50K
27,0,3,9,3,6,0,0,40,0,<=50K
55,0,6,11,1,4,0,0,40,0,<=50K
38,0,3,9,1,4,0,0,40,0,>50K
31,0,3,9,1,8,0,1,40,0,>50K
51,1,5,12,1,3,0,0,40,0,>50K
56,0,9,8,1,5,0,0,40,0,>50K
39,0,5,12,1,7,0,0,40,0,<=50K
50,0,1,10,1,1,0,0,40,0,>50K
34,4,0,13,1,5,0,0,40,0,<=50K
44,0,3,9,2,3,0,0,50,0,<=50K
21,0,3,9,3,12,0,0,40,0,<=50K
37,0,1,10,1,7,0,0,70,0,<=50K
18,0,9,8,3,8,0,1,30,0,<=50K
38,0,3,9,1,7,0,0,65,0,>50K
19,0,3,9,3,8,0,0,12,0,<=50K
46,0,3,9,1,1,0,0,40,0,<=50K
19,0,1,10,3,3,0,1,25,0,<=50K
22,0,1,10,3,3,0,1,20,20,<=50K
38,0,3,9,1,1,0,0,50,0,<=50K
33,0,10,14,2,4,0,1,50,0,>50K
83,1,3,9,5,4,0,0,8,0,<=50K
34,0,1,10,1,0,0,0,40,0,>50K
38,0,3,9,1,1,0,0,40,0,<=50K
33,0,1,10,5,8,0,1,40,0,<=50K
27,0,3,9,1,8,4,1,40,0,>50K
38,0,3,9,1,1,0,0,60,0,<=50K
25,0,1,10,3,2,0,0,25,0,<=50K
38,0,3,9,1,0,0,0,40,0,<=50K
52,0,0,13,1,4,0,0,48,0,>50K
33,5,10,14,3,5,0,0,50,0,<=50K
17,0,2,7,3,2,0,1,20,0,<=50K
28,0,0,13,3,4,0,1,60,0,<=50K
52,4,3,9,2,8,4,1,40,0,<=50K
34,0,3,9,4,6,0,0,40,0,<=50K
25,0,0,13,3,5,0,1,15,0,<=50K
17,0,7,5,3,2,4,0,26,0,<=50K
22,0,3,9,3,2,4,0,80,0,<=50K
22,0,3,9,3,6,4,0,40,0,<=50K
46,0,1,10,1,3,0,0,40,0,>50K
58,0,3,9,2,7,4,1,40,0,<=50K
39,0,1,10,2,3,0,1,35,0,<=50K
59,4,1,10,5,2,0,1,40,17,<=50K
61,0,3,9,1,8,0,0,40,0,<=50K
32,0,6,11,1,1,0,0,45,0,<=50K
50,0,0,13,1,4,1,0,40,15,>50K
51,0,3,9,1,1,0,0,40,0,<=50K
20,0,1,10,3,1,0,0,40,0,<=50K
38,4,0,13,1,4,4,0,40,0,<=50K
44,3,6,11,1,1,4,0,40,0,>50K
28,0,6,11,3,3,0,0,50,0,<=50K
50,0,10,14,1,5,0,1,40,0,<=50K
53,0,13,16,2,5,0,0,50,0,<=50K
42,1,0,13,1,3,0,0,45,0,<=50K
47,0,10,14,1,5,1,0,45,7,<=50K
39,0,3,9,1,8,0,1,40,0,>50K
38,1,3,9,3,9,0,0,60,0,<=50K
34,5,0,13,3,5,0,0,50,0,<=50K
40,0,1,10,1,5,0,1,40,0,<=50K
63,0,1,10,5,3,0,1,20,0,<=50K
53,0,1,10,1,4,0,1,40,0,>50K
43,0,6,11,2,5,0,0,48,0,<=50K
28,0,1,10,3,4,0,0,60,0,<=50K
68,0,3,9,5,4,0,1,10,0,>50K
46,5,0,13,1,5,0,0,38,0,<=50K
57,0,3,9,3,8,0,1,40,0,<=50K
38,0,3,9,2,8,0,1,35,0,<=50K
66,0,10,14,1,3,0,0,40,0,<=50K
29,0,5,12,3,3,0,1,40,0,<=50K
54,0,0,13,1,3,0,0,50,0,>50K
38,0,3,9,3,5,0,0,40,0,<=50K
35,0,2,7,4,11,0,1,8,20,<=50K
30,0,0,13,3,5,0,1,37,0,<=50K
39,0,3,9,3,8,4,1,40,0,<=50K
31,0,10,14,3,5,4,0,40,0,<=50K
50,0,3,9,1,7,0,0,50,0,<=50K
30,1,3,9,1,1,0,0,60,0,<=50K
25,0,0,13,3,3,0,1,40,0,<=50K
24,0,0,13,3,11,0,1,40,23,<=50K
59,4,3,9,4,12,4,1,40,0,<=50K
45,0,0,13,1,8,0,0,15,0,<=50K
64,0,14,3,4,2,0,1,20,12,<=50K
61,0,9,8,1,2,0,1,40,0,<=50K
42,0,6,11,2,0,0,1,40,0,<=50K
28,0,14,3,1,7,0,0,40,20,<=50K
53,0,3,9,2,6,0,0,40,0,<=50K
33,1,2,7,2,6,0,0,7,0,<=50K
34,4,10,14,1,5,4,0,40,0,<=50K
41,0,1,10,1,2,0,0,48,0,<=50K
67,0,1,10,1,6,0,0,24,12,>50K
46,0,5,12,5,5,0,1,27,0,<=50K
32,0,3,9,1,3,0,1,40,0,<=50K
41,0,3,9,1,10,0,0,40,0,<=50K
30,0,0,13,1,5,3,0,40,0,<=50K
54,1,0,13,2,4,0,0,50,0,<=50K
33,0,3,9,2,2,4,0,40,0,<=50K
34,0,0,13,3,4,0,1,40,0,<=50K
45,0,1,10,2,8,0,1,48,0,<=50K
21,0,3,9,3,2,0,0,40,0,<=50K
25,0,0,13,1,5,0,0,40,0,<=50K
38,0,3,9,1,1,0,0,41,0,<=50K
17,0,2,7,3,1,0,1,15,0,<=50K
35,0,3,9,2,3,0,1,30,0,<=50K
38,0,0,13,1,1,0,0,40,0,<=50K
48,4,5,12,1,12,0,0,56,0,>50K
25,0,3,9,3,2,4,0,40,8,<=50K
57,0,10,14,3,4,0,0,40,12,<=50K
32,0,0,13,2,4,0,1,50,0,>50K
39,4,0,13,4,5,4,0,30,0,<=50K
23,0,0,13,3,8,0,1,35,0,<=50K
21,0,3,9,3,6,0,0,45,0,<=50K
47,0,3,9,2,8,0,1,48,0,<=50K
25,0,8,4,3,7,0,1,40,24,<=50K
41,3,1,10,6,8,4,0,40,0,<=50K
19,0,3,9,3,2,0,1,15,0,<=50K
24,0,3,9,3,1,0,0,42,0,<=50K
57,0,0,13,1,4,0,0,50,0,>50K
32,0,3,9,1,10,0,0,40,0,<=50K
28,1,6,11,1,1,0,0,45,0,<=50K
40,0,0,13,1,4,0,0,75,0,>50K
21,5,1,10,3,5,0,0,20,0,<=50K
45,1,0,13,1,3,0,0,40,0,>50K
55,0,12,6,1,10,0,0,50,0,<=50K
42,0,1,10,1,8,4,0,40,0,<=50K
49,0,3,9,1,8,0,0,38,0,<=50K
38,0,3,9,1,6,0,0,40,0,<=50K
50,0,0,13,3,4,0,0,40,0,<=50K
47,0,3,9,1,7,0,0,48,0,>50K
39,0,0,13,1,3,0,0,40,4,>50K
42,0,3,9,1,10,0,0,30,0,<=50K
32,0,3,9,2,1,4,1,50,0,<=50K
44,3,5,12,2,4,0,1,40,0,<=50K
50,2,4,15,1,5,0,0,80,0,>50K
55,0,3,9,2,8,2,1,45,0,<=50K
37,0,3,9,3,7,0,0,40,0,<=50K
59,0,3,9,2,8,0,1,40,0,<=50K
56,0,2,7,1,10,0,0,40,0,<=50K
33,1,9,8,3,1,4,0,32,0,<=50K
35,0,0,13,1,0,0,0,40,0,>50K
44,0,3,9,3,2,0,0,40,0,<=50K
57,5,3,9,1,4,0,0,40,0,>50K
31,0,1,10,3,4,4,1,40,0,<=50K
18,0,2,7,3,3,0,1,15,0,<=50K
43,0,3,9,1,1,0,0,70,0,<=50K
33,0,3,9,1,1,3,0,40,0,<=50K
18,0,1,10,3,8,0,0,25,0,<=50K
47,0,0,13,3,8,0,0,40,0,<=50K
53,0,3,9,2,2,0,1,40,0,<=50K
59,1,6,11,3,4,0,0,35,0,>50K
49,0,12,6,1,4,0,0,40,0,<=50K
26,0,5,12,3,1,0,0,40,0,<=50K
25,0,3,9,3,6,0,0,60,2,<=50K
36,5,10,14,3,5,0,1,30,0,<=50K
29,0,3,9,3,4,0,1,45,0,<=50K
52,0,12,6,2,2,0,1,25,0,<=50K
50,1,0,13,1,3,0,0,50,0,<=50K
22,0,0,13,3,4,1,1,40,0,<=50K
44,1,10,14,2,4,0,1,40,0,<=50K
32,0,6,11,1,6,0,0,40,0,>50K
49,0,3,9,2,8,0,1,38,0,<=50K
31,0,11,2,1,9,0,0,45,20,<=50K
33,0,3,9,1,2,0,0,40,0,<=50K
50,0,3,9,1,3,0,1,15,0,<=50K
26,0,1,10,3,8,0,1,40,0,<=50K
55,0,0,13,1,5,0,0,40,0,>50K
49,3,3,9,5,4,0,1,20,0,<=50K
22,0,3,9,1,3,0,1,40,0,<=50K
43,0,0,13,1,4,0,0,38,0,>50K
58,0,1,10,1,5,0,0,42,0,<=50K
48,5,10,14,1,5,0,0,40,0,>50K
21,0,2,7,3,2,0,0,50,0,<=50K
67,4,8,4,5,2,0,1,20,0,<=50K
39,1,2,7,1,10,0,0,40,0,<=50K
52,3,6,11,2,9,0,1,40,0,<=50K
25,0,0,13,3,5,0,0,40,0,<=50K
27,1,1,10,3,4,0,0,60,0,>50K
18,0,2,7,3,3,0,1,20,0,<=50K
41,4,3,9,1,10,4,0,40,0,>50K
59,0,13,16,3,5,0,0,50,0,<=50K
23,0,5,12,3,2,4,0,44,0,<=50K
42,0,3,9,2,2,0,1,15,0,<=50K
54,1,4,15,1,5,0,0,30,0,>50K
39,0,3,9,3,1,0,0,60,0,<=50K
57,4,7,5,1,2,0,0,40,0,<=50K
51,0,12,6,2,2,0,1,25,0,<=50K
31,1,8,4,1,1,0,0,40,0,<=50K
24,0,1,10,6,8,4,1,45,0,<=50K
35,0,1,10,3,1,0,0,40,0,<=50K
26,0,0,13,3,4,0,1,40,0,<=50K
42,2,13,16,1,5,0,0,45,0,>50K
31,0,3,9,1,1,0,0,45,0,<=50K
46,0,0,13,1,10,0,0,40,0,>50K
38,5,0,13,1,4,0,0,37,0,<=50K
51,0,0,13,1,9,0,0,40,4,<=50K
27,0,3,9,1,7,0,0,40,0,<=50K
22,0,1,10,1,10,0,0,48,0,>50K
